ID,Title,Content,Excerpt,Date,"Post Type",Permalink,_catalog,_fixed_price_rules,_has_multi_selling,_is_multi_parent,_la-digue_price,_la-digue_price_method,_la-digue_regular_price,_la-digue_sale_price,_la-digue_sale_price_dates,_la-digue_sale_price_dates_from,_la-digue_sale_price_dates_to,_low_stock_amount,_mahe_price,_mahe_price_method,_mahe_regular_price,_mahe_sale_price,_mahe_sale_price_dates,_mahe_sale_price_dates_from,_mahe_sale_price_dates_to,_max_variation_price,_max_variation_regular_price,_max_variation_sale_price,_min_variation_price,_min_variation_regular_price,_min_variation_sale_price,_praslin_price,_praslin_price_method,_praslin_regular_price,_praslin_sale_price,_praslin_sale_price_dates,_praslin_sale_price_dates_from,_praslin_sale_price_dates_to,_product_video_autoplay,_product_video_code,_product_video_gallery,_sale_price_time_end,_sale_price_time_start,_thumbnail_id,_tiered_price_rules_type,_upsell_skus,_wcfm_new_product_notified,_wcfm_product_approved_notified,_wcfm_product_author,_wcfm_product_views,_wcfmmp_commission,_wcfmmp_processing_time,_wcmp_cancallation_policy,_wcmp_refund_policy,_wcmp_shipping_policy,_wcmp_spmv_map_id,_wcmp_spmv_product,_woo_uom_input,_wp_desired_post_slug,_wp_old_slug,_wp_page_template,_wp_trash_meta_comments_status,_wp_trash_meta_status,_wp_trash_meta_time,_wpnotif_newsletter_created,b2bking_category_users_textarea,b2bking_group_0,b2bking_group_3799,b2bking_group_3800,b2bking_group_b2c,b2bking_product_customrows_group_3799,b2bking_product_customrows_group_3800,b2bking_product_customrows_group_b2c,b2bking_product_pricetiers_group_3799,b2bking_product_pricetiers_group_3800,b2bking_product_pricetiers_group_b2c,b2bking_product_visibility_override,b2bking_regular_product_price_group_3799,b2bking_regular_product_price_group_3800,b2bking_sale_product_price_group_3799,b2bking_sale_product_price_group_3800,b2bking_show_information_table,price1,price2,rs_page_bg_color,Brands,"Product Type","Product Visibility","Product categories","Product tags","Product shipping classes","Image URL","Images Filename","Images Path","Images ID","Images Title","Images Caption","Images Description","Images Alt Text","Attachment URL","Attachments Filename","Attachments Path",Status,"Author ID","Attribute Name (color)","Attribute Value (color)","Attribute In Variations (color)","Attribute Is Visible (color)","Attribute Is Taxonomy (color)","Attribute Position (color)","Stock Status","Regular Price","Sale Price",Featured,Weight,Length,Width,Height,SKU,"Sale Price Dates From","Sale Price Dates To",Price,"Sold IndivIDually","Manage Stock",Stock,Backorders,"Tax Status","Tax Class","Default Attributes","Total Sales","Product Version","Variation Description"
4819,"Dates premium mubarak 600 gm","Dates premium mubarak 600 gm","Remember the childhood days when a fruit was the best way to satiate hunger. For the hunger pangs for today's busy-ness we bring you these nutty delights in form of dried fruits. Eat one, eat more, be rest assured its only the goodness you have consumed. After all nutrition is our only tradition.

Health quotient
?Rich in vitamins and minerals
?Good source of energy
?Rich in iron and calcium
?Heart friendly

?Excellent source of nutrition
?Super food
","February 12, 2021",product,https://shop.ewdc.in/product/dates-premium-mubarak-600-gm/,,,,4819,45,,45,45,,,,0,45,,45,45,,,,,,,,,,45,,45,45,,,,,,,,,4777,,a:0:{},,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MUBARAK,simple,visible,Snacks,Groceries,,https://shop.ewdc.in/wp-content/uploads/2020/12/MUBARAK.jpg,MUBARAK.jpg,/home/shopewdc/public_html/wp-content/uploads/2020/12/MUBARAK.jpg,4777,MUBARAK,,,"Dates premium mubarak 600 gm",,,,publish,1,color,,no,no,no,,instock,45,45,no,,,,,FRFRU0027,,,45,no,yes,1375,no,taxable,standard,,2,5.0.0,
4820,"Cheese cheddar french bega 24 x 250 gm","Cheese cheddar french bega  250 gm 24 pack","Bega processed cheddar cheese slices, have a rich, cheesy flavour and are free from artificial colors and flavours. They come individually wrapped to stay fresh. With a smooth and creamy texture they are ideal for the entire family.","February 12, 2021",product,https://shop.ewdc.in/product/cheese-cheddar-french-bega-24-x-250-gm/,,,,,1334,,1334,1334,,,,0,1334,,1334,1334,,,,,,,,,,1334,,1334,1334,,,,,,,,,4780,,a:0:{},,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BEGA,simple,visible,"Dairy egg &amp; cheeses",Groceries,,https://shop.ewdc.in/wp-content/uploads/2020/12/Bega-processed-cheddar-cheese-250g.png,Bega-processed-cheddar-cheese-250g.png,/home/shopewdc/public_html/wp-content/uploads/2020/12/Bega-processed-cheddar-cheese-250g.png,4780,Bega-processed-cheddar-cheese-250g,,,"Cheese cheddar french bega 24 x 250 gm",,,,publish,1,color,,no,no,no,,instock,1334,1334,no,,,,,CHCHE0130,,,1334,no,yes,153.5,no,taxable,standard,,2,5.0.0,
4821,"Cheese tasty cheddar bega 24 x 250gm","Cheese cheddar tasty bega  250 gm 24 pack","Bega processed cheddar cheese slices, have a rich, cheesy flavour and are free from artificial colors and flavours. They come individually wrapped to stay fresh. With a smooth and creamy texture they are ideal for the entire family.","February 12, 2021",product,https://shop.ewdc.in/product/cheese-tasty-cheddar-bega-24-x-250gm/,,a:0:{},,,1147,,1147,1147,,,,0,1147,,1147,1147,,,,,,,,,,1147,,1147,1147,,,,,,,,,4780,,a:0:{},,,,1,"a:5:{s:15:""commission_mode"";s:6:""global"";s:18:""commission_percent"";s:2:""90"";s:16:""commission_fixed"";s:0:"""";s:8:""tax_name"";s:0:"""";s:11:""tax_percent"";s:0:"""";}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,BEGA,simple,visible,"Dairy egg &amp; cheeses",Groceries,,https://shop.ewdc.in/wp-content/uploads/2020/12/Bega-processed-cheddar-cheese-250g.png,Bega-processed-cheddar-cheese-250g.png,/home/shopewdc/public_html/wp-content/uploads/2020/12/Bega-processed-cheddar-cheese-250g.png,4780,Bega-processed-cheddar-cheese-250g,,,"Cheese cheddar french bega 24 x 250 gm",,,,publish,1,color,,no,no,no,,instock,1147,1147,no,,,,,CHCHE0290,,,1147,no,yes,26.8,no,taxable,standard,,0,5.0.0,
4822,"Bamboo skewers 10 inch 80 pcs","Bamboo skewers 10 inch 80 pcs","Bamboo satay sticks / skewers / barbecue sticks are made with finest grade of bamboo material. The material is made hygienically to avoid any health issues to customers. These are just right for nice middle size kebabs, satay or lots of marshmallows etc. These plates are widely used in functions, marriage parties, restaurants and many other places. ","February 12, 2021",product,https://shop.ewdc.in/product/bamboo-skewers-10-inch-80-pcs/,,,,,9.57,,9.57,9.57,,,,0,9.57,,9.57,9.57,,,,,,,,,,9.57,,9.57,9.57,,,,,,,,,4768,,a:0:{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GENERIC,simple,visible,Disposables,"Home Care &amp; Cleaning",,https://shop.ewdc.in/wp-content/uploads/2020/12/81ivR9Re9iL__AC_SL1500_.jpg,81ivR9Re9iL__AC_SL1500_.jpg,/home/shopewdc/public_html/wp-content/uploads/2020/12/81ivR9Re9iL__AC_SL1500_.jpg,4768,81ivR9Re9iL__AC_SL1500_,,,"Bamboo skewers 10 inch 80 pcs",,,,publish,1,color,,no,no,no,,instock,9.57,9.57,no,,,,,AMBAM0027,,,9.57,no,yes,709,no,taxable,standard,,0,,
4824,"Header promo banner - niche-market02",,,"February 12, 2021",product,https://shop.ewdc.in/product/header-promo-banner-niche-market02__trashed/,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,a:0:{},,,,,,,,,,,,,header-promo-banner-niche-market02,,,,publish,1613130781,,,,,,,,,,,,,,,,,,,,,,,,visible,,,,,,,,,,,,,,,trash,1,color,,no,no,no,,,,,no,,,,,,,,,no,no,,no,taxable,standard,,0,,
4833,"Atlas beer mega strong (16%) 24x500ml","Atlas 16 mega strong beer 500ml 6pack","Atlas 16 copper colored beer with the aroma of honey. It has a full and sizzling flavor and aftertaste.?
Buy atlas 16%?online @shop.Ewdc.In and have it delivered within an hour after confirming your order.
Enjoy fast alcohol delivery and the best prices in seychelles 

Brand: atlas
Country of origin: netherlands
Volume (ml):500ml
Alcohol content (abv):16%","February 12, 2021",product,https://shop.ewdc.in/product/atlas-beer-mega-strong-16-24x500ml/,,a:0:{},,,1560,,1565,1560,,,,,1560,,1565,1560,,,,,,,,,,1560,,1565,1560,,,,,,,,,4775,,,,,,5,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,simple,visible,"Alcholic drink,Beer","Imported beer",,https://shop.ewdc.in/wp-content/uploads/2020/12/atlas-mega-strong.jpg,atlas-mega-strong.jpg,/home/shopewdc/public_html/wp-content/uploads/2020/12/atlas-mega-strong.jpg,4775,atlas-mega-strong,,,,,,,publish,1,color,,no,no,no,,instock,1565,1560,,,,,,DRBER0052,,,1560,no,yes,1845,no,taxable,standard,,0,5.0.0,
4834,"Hd garbage bag hotpack (65x95cm) 30x20pcs","Hd garbage bag hotpack (65x95cm)","? great for all of your waste management needs, this trash bag is the perfect solution for high traffic areas, like outdoor events where customers are on-the-go. 
? provides large capacity and maximum resistance to punctures and tears 
? made with strong flex material designed to resist rips and tears even with maximum loads","February 12, 2021",product,https://shop.ewdc.in/product/hd-garbage-bag-hotpack-65x95cm-30x20pcs/,,a:0:{},,4834,713.04,,713.04,,,,,,713.04,,713.04,,,,,,,,,,,713.04,,713.04,,,,,,,,,,4767,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple,visible,Cleaning,"Home Care &amp; Cleaning",,https://shop.ewdc.in/wp-content/uploads/2020/12/41t40u6aUeL__AC_SY400_.jpg,41t40u6aUeL__AC_SY400_.jpg,/home/shopewdc/public_html/wp-content/uploads/2020/12/41t40u6aUeL__AC_SY400_.jpg,4767,41t40u6aUeL__AC_SY400_,,,,,,,publish,1,color,,no,no,no,,instock,713.04,,,,,,,AMBAG0173,,,713.04,no,yes,39,no,taxable,standard,,0,5.0.0,
4835,"Blitz insect killer crown 48 x 400 ml","Blitz insect killer crown 400 ml","?kills on contact.
?use indoors and outdoors.
?powerful and effective to kill mosquitoes, flies, cockroaches, bugs ans other insects.
?suitable to be use in household, hotels and restaurants.
?made of high-graded raw materials.
","February 12, 2021",product,https://shop.ewdc.in/product/blitz-insect-killer-crown-48-x-400-ml/,,a:0:{},,4835,1488.7,,1488.7,,,,,,1488.7,,1488.7,,,,,,,,,,,1488.7,,1488.7,,,,,,,,,,4769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple,visible,Hygiene,"Insect &amp; Pest Control",,https://shop.ewdc.in/wp-content/uploads/2020/12/DSC04355-min-1.png,DSC04355-min-1.png,/home/shopewdc/public_html/wp-content/uploads/2020/12/DSC04355-min-1.png,4769,DSC04355-min-1,,,,,,,publish,1,color,,no,no,no,,instock,1488.7,,,,,,,AMPES0002,,,1488.7,no,yes,9,no,taxable,standard,,0,5.0.0,
4839,"Antiseptic liquid savlon 24x200ml","""Give yourself and your family complete protection with the savlon antiseptic liquid that is an all-round wound care liquid trusted by doctors. Its special formula is effective in cleaning and disinfecting wounds and has healing properties. Bring home this antiseptic liquid that provides effective protection against germs and is the most trusted disinfection and wound healing antiseptic liquid used at home, hospitals, etc. 

Key benefits/uses:
An effective disinfectant solution that kills 99.9% of germs.
Safe wound care antiseptic liquid that heals gently.
Used at home and hospitals and is trusted by doctors.

Direction for use/dosage:
Has a strong formula; dilute before using.
Read the label for usage instructions.

Safety information:
For external use only; dont swallow the liquid.
Check for an expiration date before use.
Keep it out of reach of children.
Store it in a cool and dry place
""
","Savlon liquid antiseptic 200ml 24pack
","February 12, 2021",product,https://shop.ewdc.in/product/antiseptic-liquid-savlon-24x200ml/,,a:0:{},,,875,,875,,,,,,875,,875,,,,,,,,,,,875,,875,,,,,,,,,,4781,,,,,,1,"a:5:{s:15:""commission_mode"";s:6:""global"";s:18:""commission_percent"";s:2:""90"";s:16:""commission_fixed"";s:0:"""";s:8:""tax_name"";s:0:"""";s:11:""tax_percent"";s:0:"""";}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,SAVLON,simple,visible,Hygiene,"Health &amp; Personal Care",,https://shop.ewdc.in/wp-content/uploads/2020/12/sav0052_1.jpg,sav0052_1.jpg,/home/shopewdc/public_html/wp-content/uploads/2020/12/sav0052_1.jpg,4781,sav0052_1,,,,,,,publish,1,color,,no,no,no,,instock,875,,,,,,,AMHYG0419,,,875,no,yes,379,no,taxable,standard,,0,5.0.0,
4841,"Antiseptic liquid savlon 24x500ml","""Give yourself and your family complete protection with the savlon antiseptic liquid that is an all-round wound care liquid trusted by doctors. Its special formula is effective in cleaning and disinfecting wounds and has healing properties. Bring home this antiseptic liquid that provides effective protection against germs and is the most trusted disinfection and wound healing antiseptic liquid used at home, hospitals, etc. 

Key benefits/uses:
An effective disinfectant solution that kills 99.9% of germs.
Safe wound care antiseptic liquid that heals gently.
Used at home and hospitals and is trusted by doctors.

Direction for use/dosage:
Has a strong formula; dilute before using.
Read the label for usage instructions.

Safety information:
For external use only; dont swallow the liquid.
Check for an expiration date before use.
Keep it out of reach of children.
Store it in a cool and dry place""
","Savlon liquid antiseptic 500ml 24pack
","February 12, 2021",product,https://shop.ewdc.in/product/antiseptic-liquid-savlon-24x500ml/,,a:0:{},,,1785,,1785,,,,,,1785,,1785,,,,,,,,,,,1785,,1785,,,,,,,,,,4776,,,,,,,"a:5:{s:15:""commission_mode"";s:6:""global"";s:18:""commission_percent"";s:2:""90"";s:16:""commission_fixed"";s:0:"""";s:8:""tax_name"";s:0:"""";s:11:""tax_percent"";s:0:"""";}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,SAVLON,simple,visible,Savlon,"Health &amp; Personal Care",,https://shop.ewdc.in/wp-content/uploads/2020/12/71mtN5cFY3L__SX679_.jpg,71mtN5cFY3L__SX679_.jpg,/home/shopewdc/public_html/wp-content/uploads/2020/12/71mtN5cFY3L__SX679_.jpg,4776,71mtN5cFY3L__SX679_,,,,,,,publish,1,color,,no,no,no,,instock,1785,,,,,,,AMHYG0418,,,1785,no,yes,88,no,taxable,standard,,0,5.0.0,
4843,"Yoghurt plain pascual 24x125ml","""Enjoy a deliciously creamy yogurt.

Pascuals creamy yogurt is a super smooth yogurt featuring delicious fruit combinations.
""
","Yoghurt plain pascual 125ml 24pack
","February 12, 2021",product,https://shop.ewdc.in/product/yoghurt-plain-pascual-24x125ml/,,a:0:{},,,229.7,,229.7,,,,,,229.7,,229.7,,,,,,,,,,,229.7,,229.7,,,,,,,,,,4779,,,,,,1,"a:5:{s:15:""commission_mode"";s:6:""global"";s:18:""commission_percent"";s:2:""90"";s:16:""commission_fixed"";s:0:"""";s:8:""tax_name"";s:0:"""";s:11:""tax_percent"";s:0:"""";}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,PASCUAL,simple,visible,"Dairy egg &amp; cheeses",Grocery,,https://shop.ewdc.in/wp-content/uploads/2020/12/I038310.jpg||https://shop.ewdc.in/wp-content/uploads/2020/12/73befe083204145d634901e65eda41e4.jpg,I038310.jpg||73befe083204145d634901e65eda41e4.jpg,/home/shopewdc/public_html/wp-content/uploads/2020/12/I038310.jpg||/home/shopewdc/public_html/wp-content/uploads/2020/12/73befe083204145d634901e65eda41e4.jpg,4779||4778,I038310||73befe083204145d634901e65eda41e4,,,,,,,publish,1,color,,no,no,no,,instock,229.7,,,,,,,DRYOG0025,,,229.7,no,yes,66,no,taxable,standard,,0,5.0.0,
4845,"Cheese sandwich slices president 36 x 200 gm","""President sandwich cheese slices is a soft, mild-tasting fresh cheese made from milk, it can be mixed with other ingredients, such as yogurt or pepper jelly, to make spreads. They make a perfect accompaniment for your sandwiches and burgers and can also be added to pasta and noodles for a cheesy zing.
Product features:  
brand: president
size: 200 g
packaging: pouch
details: rich in calcium, it also proves to be an excellent source of daily nutrition
individually packed, they're fun for the whole family
""
","Cheese sandwich slices 200 gm 36 pack
","February 12, 2021",product,https://shop.ewdc.in/product/cheese-sandwich-slices-president-36-x-200-gm/,,a:0:{},,,1352,,1352,,,,,,1352,,1352,,,,,,,,,,,1352,,1352,,,,,,,,,,4770,,,,,,11,"a:5:{s:15:""commission_mode"";s:6:""global"";s:18:""commission_percent"";s:2:""90"";s:16:""commission_fixed"";s:0:"""";s:8:""tax_name"";s:0:"""";s:11:""tax_percent"";s:0:"""";}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,PRESIDENT,simple,visible,"Dairy egg &amp; cheeses",Grocery,,https://shop.ewdc.in/wp-content/uploads/2020/12/imagesUJFFN1SN.jpg,imagesUJFFN1SN.jpg,/home/shopewdc/public_html/wp-content/uploads/2020/12/imagesUJFFN1SN.jpg,4770,imagesUJFFN1SN,,,,,,,publish,1,color,,no,no,no,,instock,1352,,,,,,,CHCHE0311,,,1352,no,yes,283,no,taxable,standard,,1,5.0.0,
4847,"Floor cleaner spring freshnes hes 6 x 2.5 ltr","""Turkey's no.1 floor cleaning brand, recommended by the indian medical association 
 removes 100 types of stains & 100 germ strains 
 use directly or diluted for regular use, suitable for cleaning all kinds of surfaces 
 leaves a pleasant fragrance 
 available variants: spring , available sizes: 500ml, 975ml and 2.5l
""
","Floor cleaner spring freshnes 2.5 ltr 6 pack
","February 12, 2021",product,https://shop.ewdc.in/product/floor-cleaner-spring-freshnes-hes-6-x-2-5-ltr/,,a:0:{},,,350,exchange_rate,350,,default,,,,350,exchange_rate,350,,default,,,,,,,,,350,exchange_rate,350,,default,,,,,,,,4772,,,,yes,,14,"a:5:{s:15:""commission_mode"";s:6:""global"";s:18:""commission_percent"";s:2:""90"";s:16:""commission_fixed"";s:0:"""";s:8:""tax_name"";s:0:"""";s:11:""tax_percent"";s:0:"""";}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,HES,simple,visible,Hygiene,"Health &amp; Personal Care",,https://shop.ewdc.in/wp-content/uploads/2020/12/IMG-20210108-WA0014.jpg,IMG-20210108-WA0014.jpg,/home/shopewdc/public_html/wp-content/uploads/2020/12/IMG-20210108-WA0014.jpg,4772,IMG-20210108-WA0014,,,,,,,publish,1,color,,no,no,no,,instock,350,,,,,,,AMHYG0386,,,350,no,yes,31,no,taxable,standard,,1,5.0.0,
4849,"Floor cleaner spring freshnes hes 12 x 1 lt","<p>""Turkey's no.1 floor cleaning brand, recommended by the indian medical association<br> removes 100 types of stains & 100 germ strains<br> use directly or diluted for regular use, suitable for cleaning all kinds of surfaces<br> leaves a pleasant fragrance<br> available variants: spring , available sizes: 500ml, 975ml and 2.5l<br>""</p>","<p>Floor cleaner spring freshnes 1 ltr 12 pack</p>","February 12, 2021",product,https://shop.ewdc.in/product/floor-cleaner-spring-freshnes-hes-12-x-1-lt/,no,a:0:{},,,600,manual,600,,default,,,,350,manual,350,,default,,,,,,,,,500,manual,500,,default,,,,,,,,4774,fixed,,yes,yes,,117,"a:5:{s:15:""commission_mode"";s:6:""global"";s:18:""commission_percent"";s:2:""90"";s:16:""commission_fixed"";s:0:"""";s:8:""tax_name"";s:0:"""";s:11:""tax_percent"";s:0:"""";}",2,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,100,,HES,simple,visible,Hygiene,"Health &amp; Personal Care",,https://shop.ewdc.in/wp-content/uploads/2020/12/IMG-20210108-WA0036.jpg||https://shop.ewdc.in/wp-content/uploads/2020/12/IMG-20210108-WA0034.jpg,IMG-20210108-WA0036.jpg||IMG-20210108-WA0034.jpg,/home/shopewdc/public_html/wp-content/uploads/2020/12/IMG-20210108-WA0036.jpg||/home/shopewdc/public_html/wp-content/uploads/2020/12/IMG-20210108-WA0034.jpg,4774||4773,IMG-20210108-WA0036||IMG-20210108-WA0034,,,,,,,publish,1,color,,no,no,no,,outofstock,120,,,,,,,AMHYG0385,,,120,no,no,,no,none,,,8,5.0.0,
4881,"Blitz insect killer crown 48 x 400 ml","Blitz insect killer crown 400 ml","?kills on contact.
?use indoors and outdoors.
?powerful and effective to kill mosquitoes, flies, cockroaches, bugs ans other insects.
?suitable to be use in household, hotels and restaurants.
?made of high-graded raw materials.
","February 13, 2021",product,https://shop.ewdc.in/?post_type=product&p=4881,,a:0:{},4835,,1488.7,,,,,,,,1488.7,,,,,,,,,,,,,,,,,,,,,,,,,4769,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple,visible,Hygiene,"Insect &amp; Pest Control",,https://shop.ewdc.in/wp-content/uploads/2020/12/DSC04355-min-1.png,DSC04355-min-1.png,/home/shopewdc/public_html/wp-content/uploads/2020/12/DSC04355-min-1.png,4769,DSC04355-min-1,,,,,,,draft,3,color,,no,no,no,,instock,1488.7,,,,,,,AMPES0002-1,,,1488.7,no,yes,9,no,taxable,standard,,0,5.0.0,
4883,"Hd garbage bag hotpack (65x95cm) 30x20pcs","Hd garbage bag hotpack (65x95cm)","? great for all of your waste management needs, this trash bag is the perfect solution for high traffic areas, like outdoor events where customers are on-the-go. 
? provides large capacity and maximum resistance to punctures and tears 
? made with strong flex material designed to resist rips and tears even with maximum loads","February 13, 2021",product,https://shop.ewdc.in/product/hd-garbage-bag-hotpack-65x95cm-30x20pcs-2/,,a:0:{},4834,,713.04,exchange_rate,713.04,,default,,,,713.04,exchange_rate,713.04,,default,,,,,,,,,713.04,exchange_rate,713.04,,default,,,,,,,,4767,,,,yes,,5,"a:5:{s:15:""commission_mode"";s:6:""global"";s:18:""commission_percent"";s:2:""90"";s:16:""commission_fixed"";s:0:"""";s:8:""tax_name"";s:0:"""";s:11:""tax_percent"";s:0:"""";}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,"Acqua Panna",simple,visible,Cleaning,"Home Care &amp; Cleaning",,https://shop.ewdc.in/wp-content/uploads/2020/12/41t40u6aUeL__AC_SY400_.jpg,41t40u6aUeL__AC_SY400_.jpg,/home/shopewdc/public_html/wp-content/uploads/2020/12/41t40u6aUeL__AC_SY400_.jpg,4767,41t40u6aUeL__AC_SY400_,,,,,,,publish,3,color,,no,no,no,,instock,713.04,,,,,,,AMBAG0173-1,,,713.04,no,yes,38,no,taxable,standard,,2,5.0.0,
4885,"Dates premium mubarak 600 gm","<p>Remember the childhood days when a fruit was the best way to satiate hunger. For the hunger pangs for today's busy-ness we bring you these nutty delights in form of dried fruits. Eat one, eat more, be rest assured its only the goodness you have consumed. After all nutrition is our only tradition.</p><p>Health quotient<br>?Rich in vitamins and minerals<br>?Good source of energy<br>?Rich in iron and calcium<br>?Heart friendly</p><p>?Excellent source of nutrition<br>?Super food</p>","<p>Dates premium mubarak 600 gm</p>","February 13, 2021",product,https://shop.ewdc.in/product/dates-premium-mubarak-600-gm-2/,no,"a:3:{i:5;s:2:""50"";i:10;s:2:""40"";i:15;s:2:""30"";}",4819,,200||400,nothing,45,,default,,,,90||200,nothing,45,,default,,,,,,,,,200||400,nothing,45,,default,,,,,,Array,Array,4777,fixed,a:0:{},yes,yes,,21,"a:5:{s:15:""commission_mode"";s:6:""global"";s:18:""commission_percent"";s:2:""90"";s:16:""commission_fixed"";s:0:"""";s:8:""tax_name"";s:0:"""";s:11:""tax_percent"";s:0:"""";}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,variable,visible,Snacks,Groceries,,https://shop.ewdc.in/wp-content/uploads/2020/12/MUBARAK.jpg,MUBARAK.jpg,/home/shopewdc/public_html/wp-content/uploads/2020/12/MUBARAK.jpg,4777,MUBARAK,,,"Dates premium mubarak 600 gm",,,,publish,3,color,,no,no,no,,instock,45,,,,,,,FRFRU0027-1,,,0200||400,no,no,,no,taxable,standard,,49,5.0.0,
4922,"New product",,,"February 17, 2021",product,https://shop.ewdc.in/product/new-product/,no,a:0:{},,,25,,50,25,,,,,25,,50,25,,,,,,,,,,,,,,,,,,,,,,,fixed,,yes,,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATLAS,simple,visible,"Alcholic drink",,,,,,,,,,,,,,publish,34,color,,no,no,no,,instock,50,25,,,,,,1223,,,25,no,yes,47,no,taxable,standard,,3,5.0.0,
4928,Product,,,"February 17, 2021",product,https://shop.ewdc.in/product/product__trashed/,,a:0:{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,product,,,,publish,1613556623,,,,,,,,,,,,,,,,,,,,,,,simple,visible,Dairy,,,,,,,,,,,,,,trash,1,color,,no,no,no,,instock,,,,,,,,,,,,no,no,,no,taxable,standard,,0,5.0.0,
4956,"Dates premium mubarak 600 gm",,"Package: Single","March 9, 2021",product_variation,https://shop.ewdc.in/product/dates-premium-mubarak-600-gm-2/?attribute_package=Single,,a:0:{},,,400,exchange_rate,500,400,default,,,,90,manual,100,90,default,,,,,,,,,400,exchange_rate,500,400,default,,,,,,,,0,,,,,,,"a:3:{s:15:""commission_mode"";s:6:""global"";s:18:""commission_percent"";s:2:""90"";s:16:""commission_fixed"";s:0:"""";}",,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,variation,visible,Snacks,Groceries,,,,,,,,,,,,,publish,3,color,,no,no,no,,instock,500,400,,,,,,,,,400,no,no,0,no,taxable,standard,,0,5.0.0,
4957,"Dates premium mubarak 600 gm",,"Package: Carton","March 9, 2021",product_variation,https://shop.ewdc.in/product/dates-premium-mubarak-600-gm-2/?attribute_package=Carton,,a:0:{},,,200,exchange_rate,500,200,default,,,,200,exchange_rate,500,200,default,,,,,,,,,200,exchange_rate,500,200,default,,,,,,,,0,,,,,,,"a:3:{s:15:""commission_mode"";s:6:""global"";s:18:""commission_percent"";s:2:""90"";s:16:""commission_fixed"";s:0:"""";}",,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,variation,visible,Snacks,Groceries,,,,,,,,,,,,,publish,3,color,,no,no,no,,instock,500,0200,,,,,,,,,0200,no,no,0,no,taxable,standard,,0,5.0.0,
